year,region,district,constituency,winner_party,margin,n_cand,tier
1999,Southern,Thyolo,Thyolo East,UDF,0.658404819592692,5,safe
1999,Southern,Thyolo,Thyolo North,UDF,0.5899205748865356,4,safe
1999,Southern,Thyolo,Thyolo South,UDF,0.47080002880391736,4,safe
1999,Southern,Thyolo,Thyolo South-West,IND,0.23198153967007068,3,safe
1999,Southern,Thyolo,Thyolo Thava,UDF,0.5694170545081644,3,safe
1999,Southern,Thyolo,Thyolo West,UDF,0.2849593066272064,6,safe
1999,Southern,Zomba,Zomba Central,UDF,0.3768005790807094,5,safe
1999,Southern,Zomba,Zomba Changalume,UDF,0.5102240535668299,4,safe
1999,Southern,Zomba,Zomba Chingale,UDF,0.7594997385393063,3,safe
1999,Southern,Zomba,Zomba Chisi / Mpyupyu,UDF,0.558875303297017,4,safe
1999,Southern,Zomba,Zomba Domasi / Nsondole,UDF,0.5380562477750088,3,safe
1999,Southern,Zomba,Zomba Likangala,UDF,0.575409615901155,5,safe
1999,Southern,Zomba,Zomba Lisanjala,UDF,0.6855744973625869,3,safe
1999,Southern,Zomba,Zomba Malosa,UDF,0.6743039298700004,5,safe
1999,Southern,Zomba,Zomba Ntonya,UDF,0.6345392201164243,8,safe
1999,Southern,Zomba,Zomba Thondwe,UDF,0.6605306755726195,3,safe
2004,Central,Dedza,Dedza Central,MCP,0.3573179831574459,6,safe
2004,Central,Dedza,Dedza Central-East,MCP,0.5143722652305621,5,safe
2004,Central,Dedza,Dedza East,MCP,0.22889259768309445,7,safe
2004,Central,Dedza,Dedza North,MCP,0.14681368742558365,5,lean
2004,Central,Dedza,Dedza North-West,MCP,0.479755538579068,5,safe
2004,Central,Dedza,Dedza South,MCP,0.45592098699743944,5,safe
2004,Central,Dedza,Dedza South-West,MCP,0.03856251093868501,6,tossup
2004,Central,Dedza,Dedza West,MCP,0.5538390592575513,5,safe
2004,Central,Dowa,Dowa Central,MCP,0.4208768095022064,6,safe
2004,Central,Dowa,Dowa East,MCP,0.26646449619499923,6,safe
2004,Central,Dowa,Dowa Ngala,MCP,0.5128455098061704,8,safe
2004,Central,Dowa,Dowa North,MCP,0.2524218481621436,7,safe
2004,Central,Dowa,Dowa North-East,MCP,0.1370929118773946,5,lean
2004,Central,Dowa,Dowa South-East,MCP,0.6501499892864795,5,safe
2004,Central,Dowa,Dowa West,MCP,0.45192665097261797,6,safe
2004,Central,Kasungu,Kasungu Central,MCP,0.2761304226363891,6,safe
2004,Central,Kasungu,Kasungu East,MCP,0.4885259179265659,4,safe
2004,Central,Kasungu,Kasungu North,IND,0.017641529896609054,8,tossup
2004,Central,Kasungu,Kasungu North East,MCP,0.29139832377591535,6,safe
2004,Central,Kasungu,Kasungu North North-East,MCP,0.3984439738513949,8,safe
2004,Central,Kasungu,Kasungu North-West,MCP,0.3395096041010438,6,safe
2004,Central,Kasungu,Kasungu South,MCP,0.666074434262203,4,safe
2004,Central,Kasungu,Kasungu South East,MCP,0.528743079279067,4,safe
2004,Central,Kasungu,Kasungu West,MCP,0.4316168633072371,5,safe
2004,Central,Lilongwe,Lilongwe Central,MCP,0.5120574653668548,4,safe
2004,Central,Lilongwe,Lilongwe City Cen,MCP,0.00782314941030049,6,tossup
2004,Central,Lilongwe,Lilongwe City Nor,MCP,0.291445449786884,5,safe
2004,Central,Lilongwe,Lilongwe City Sou,MCP,0.20346783341435748,6,safe
2004,Central,Lilongwe,Lilongwe City Wes,MCP,0.23322371634161432,6,safe
2004,Central,Lilongwe,Lilongwe Kumach,MCP,0.5076727503859075,5,safe
2004,Central,Lilongwe,Lilongwe Mapuyu,MCP,0.12088355729857547,10,lean
2004,Central,Lilongwe,Lilongwe Mpenu,MCP,0.7207299394559563,4,safe
2004,Central,Lilongwe,Lilongwe Mpenu N,MCP,0.549803861241443,8,safe
2004,Central,Lilongwe,Lilongwe Msinja N,MCP,0.7603633360858794,3,safe
2004,Central,Lilongwe,Lilongwe Msinja S,MCP,0.6577856719952634,8,safe
2004,Central,Lilongwe,Lilongwe Msozi N,MCP,0.7470057770889108,5,safe
2004,Central,Lilongwe,Lilongwe Msozi S,MCP,0.6723008794361629,6,safe
2004,Central,Lilongwe,Lilongwe North,MCP,0.208098833218943,5,safe
2004,Central,Lilongwe,Lilongwe North-Ea,MCP,0.49226898444647754,8,safe
2004,Central,Lilongwe,Lilongwe North-W,MCP,0.5032577035106546,9,safe
2004,Central,Lilongwe,Lilongwe South,MCP,0.7940688892982133,3,safe
2004,Central,Lilongwe,Lilongwe South E,MCP,0.5724839037614369,6,safe
2004,Central,Lilongwe,Lilongwe South W,MCP,0.7331309297912714,6,safe
2004,Central,Lilongwe,Lilongwee City So,MCP,0.2133774912768348,8,safe
2004,Central,Mchinji,Mchinji East,MCP,0.35418981346120104,4,safe
2004,Central,Mchinji,Mchinji North,MCP,0.11548433934868285,7,lean
2004,Central,Mchinji,Mchinji North-East,MCP,0.5109455411321915,6,safe
2004,Central,Mchinji,Mchinji South,MCP,0.4275428022827884,3,safe
2004,Central,Mchinji,Mchinji South-West,MCP,0.20655877342419082,5,safe
2004,Central,Mchinji,Mchinji West,MCP,0.21905982905982907,10,safe
2004,Central,Nkhotakota,Nkhotakota Central,UDF,0.20034889962426194,5,safe
2004,Central,Nkhotakota,Nkhotakota North,UDF,0.0998684210526316,6,tossup
2004,Central,Nkhotakota,Nkhotakota North-East,UDF,0.0662354227405248,7,tossup
2004,Central,Nkhotakota,Nkhotakota South,UDF,0.05123180291153412,5,tossup
2004,Central,Nkhotakota,Nkhotakota South East,IND,0.044870098947034254,6,tossup
2004,Central,Ntcheu,Ntcheu Bwanje North,UDF,0.009102322661644735,10,tossup
2004,Central,Ntcheu,Ntcheu Bwanje South,IND,0.19042469524184036,7,lean
2004,Central,Ntcheu,Ntcheu Central,IND,0.08562013521958978,8,tossup
2004,Central,Ntcheu,Ntcheu North,IND,0.010355607659241872,6,tossup
2004,Central,Ntcheu,Ntcheu North-East,UDF,0.22051643701855267,5,safe
2004,Central,Ntcheu,Ntcheu West,UDF,0.0003033060357901518,6,tossup
2004,Central,Ntchisi,Ntchisi East,MCP,0.5315094339622641,4,safe
2004,Central,Ntchisi,Ntchisi North,MCP,0.03896016205266711,5,tossup
2004,Central,Ntchisi,Ntchisi North-East,PPM,0.058347775852108597,4,tossup
2004,Central,Ntchisi,Ntchisi South,MCP,0.5705153976039238,5,safe
2004,Central,Salima,Salima Central,MCP,0.26574933687002655,6,safe
2004,Central,Salima,Salima North,MCP,0.366974186935048,3,safe
2004,Central,Salima,Salima North-Wes,MCP,0.24351027922675667,4,safe
2004,Central,Salima,Salima South,UDF,0.17027775804503803,4,lean
2004,Central,Salima,Salima South-Eas,MCP,0.19639575971731446,8,lean
2004,Northern,Chitipa,Chitipa Central,AFORD,0.13666279519938057,10,lean
2004,Northern,Chitipa,Chitipa East,IND,0.33718162342299446,4,safe
2004,Northern,Chitipa,Chitipa North,NDA,0.20269907945303423,7,safe
2004,Northern,Chitipa,Chitipa South,IND,0.16704574172352793,4,lean
2004,Northern,Chitipa,Chitipa Wenya,UDF,0.30123161135819365,7,safe
2004,Northern,Karonga,Karonga Central,AFORD,0.2731087399592375,8,safe
2004,Northern,Karonga,Karonga North,PPM,0.015235918678284055,10,tossup
2004,Northern,Karonga,Karonga North We,RP,0.1489778566411593,10,lean
2004,Northern,Karonga,Karonga Nyungwe,RP,0.21439749608763692,6,safe
2004,Northern,Karonga,Karonga South,MGODE,0.10726930320150663,8,lean
2004,Northern,Likoma,Likoma Islands,UDF,0.3616657159155733,4,safe
2004,Northern,Mzimba,Mzimba Central,IND,0.37813006665465687,7,safe
2004,Northern,Mzimba,Mzimba East,IND,0.2733302195235871,9,safe
2004,Northern,Mzimba,Mzimba Hora,MGODE,0.08974295965007126,11,tossup
2004,Northern,Mzimba,Mzimba Luwelezi,PPM,0.18202939542401134,8,lean
2004,Northern,Mzimba,Mzimba North East,MGODE,0.052472652689152244,11,tossup
2004,Northern,Mzimba,Mzimba Solora,PETRA,0.0318400105256233,12,tossup
2004,Northern,Mzimba,Mzimba South,RP,0.17683970336565888,8,lean
2004,Northern,Mzimba,Mzimba South West,UDF,0.1922994880546075,6,lean
2004,Northern,Mzimba,Mzimba West,AFORD,0.20544200521490458,6,safe
2004,Northern,Mzimba,Mzuzu City,RP,0.014657771505548811,12,tossup
2004,Northern,Nkhata Bay,Nkhata-Bay Centra,IND,0.2855061908230153,9,safe
2004,Northern,Nkhata Bay,Nkhata-Bay North,RP,0.0024938951524912933,18,tossup
2004,Northern,Nkhata Bay,Nkhata-Bay South,RP,0.13071175776641764,10,lean
2004,Northern,Nkhata Bay,Nkhata-Bay West,PPM,0.11090848806366047,9,lean
2004,Northern,Nkhata Bay,Nkhatabay South,PPM,0.6267090893456015,6,safe
2004,Northern,Rumphi,Rumphi Central,AFORD,0.20904073220149516,5,safe
2004,Northern,Rumphi,Rumphi East,IND,0.15051775147928992,8,lean
2004,Northern,Rumphi,Rumphi North,AFORD,0.19275016279574558,7,lean
2004,Northern,Rumphi,Rumphi West,AFORD,0.038782499638222945,11,tossup
2004,Southern,Balaka,Balaka Central Ea,UDF,0.5705283381364074,7,safe
2004,Southern,Balaka,Balaka North,UDF,0.657429896224332,5,safe
2004,Southern,Balaka,Balaka South,IND,0.013971404321995173,11,tossup
2004,Southern,Balaka,Balaka West,UDF,0.5471068470293785,6,safe
2004,Southern,Blantyre,Blantyre Bangwe,UDF,0.1370045433181889,5,lean
2004,Southern,Blantyre,Blantyre City Cent,IND,0.0519729872881356,6,tossup
2004,Southern,Blantyre,Blantyre City Sout,IND,0.16523773941086245,22,lean
2004,Southern,Blantyre,Blantyre City Wes,UDF,0.1333065021017798,9,lean
2004,Southern,Blantyre,Blantyre Kabula,UDF,0.07309494970772551,6,tossup
2004,Southern,Blantyre,Blantyre Malabada,RP,0.04845170725503911,7,tossup
2004,Southern,Blantyre,Blantyre North,IND,0.36548977650974795,7,safe
2004,Southern,Blantyre,Blantyre North-Ea,UDF,0.3228888039740161,5,safe
2004,Southern,Blantyre,Blantyre Rural Eas,UDF,0.31991930346145675,9,safe
2004,Southern,Blantyre,Blantyre South-W,IND,0.08989210299860989,7,tossup
2004,Southern,Blantyre,Blantyre West,CONU,0.19295643096533155,9,lean
2004,Southern,Chikwawa,Chikwawa Central,RP,0.055766472622964636,5,tossup
2004,Southern,Chikwawa,Chikwawa East,IND,0.2489429175475687,6,safe
2004,Southern,Chikwawa,Chikwawa Nkomb,UDF,0.07259380097879281,5,tossup
2004,Southern,Chikwawa,Chikwawa North,IND,0.02511997600479904,5,tossup
2004,Southern,Chikwawa,Chikwawa South,RP,0.46162106878036313,4,safe
2004,Southern,Chikwawa,Chikwawa West,RP,0.08987317324406102,4,tossup
2004,Southern,Chiradzulu,Chiradzulu Centra,UDF,0.3978157267672756,8,safe
2004,Southern,Chiradzulu,Chiradzulu East,UDF,0.5187141065416859,4,safe
2004,Southern,Chiradzulu,Chiradzulu North,IND,0.10489445170932188,6,lean
2004,Southern,Chiradzulu,Chiradzulu South,UDF,0.16946482201762592,10,lean
2004,Southern,Chiradzulu,Chiradzulu West,UDF,0.04363680563996597,6,tossup
2004,Southern,Machinga,Machinga Central,IND,0.21050988089396439,7,safe
2004,Southern,Machinga,Machinga Central East,UDF,0.18975332068311201,4,lean
2004,Southern,Machinga,Machinga East,UDF,0.1157111245222289,8,lean
2004,Southern,Machinga,Machinga Likwenu,IND,0.05690683799908214,5,tossup
2004,Southern,Machinga,Machinga North-East,UDF,0.8229099076615922,2,safe
2004,Southern,Machinga,Machinga South,UDF,0.37967861063978436,6,safe
2004,Southern,Machinga,Machinga South East,IND,0.5199490060909391,4,safe
2004,Southern,Mangochi,Mangochi Central,UDF,0.19306212255980526,10,lean
2004,Southern,Mangochi,Mangochi East,UDF,0.039532485390168404,8,tossup
2004,Southern,Mangochi,Mangochi Malomb,IND,0.27603196539085506,5,safe
2004,Southern,Mangochi,Mangochi Masong,IND,0.26594700686947986,7,safe
2004,Southern,Mangochi,Mangochi Monkey,IND,0.02129901407390683,6,tossup
2004,Southern,Mangochi,Mangochi Nkungu,IND,0.2700179533213644,5,safe
2004,Southern,Mangochi,Mangochi North,IND,0.16108209612111968,6,lean
2004,Southern,Mangochi,Mangochi North-E,IND,0.23707606190319397,6,safe
2004,Southern,Mangochi,Mangochi South,UDF,0.10221833341911576,9,lean
2004,Southern,Mangochi,Mangochi South W,IND,0.006996370632734283,11,tossup
2004,Southern,Mangochi,Mangochi West,IND,0.13699010267320322,7,lean
2004,Southern,Mulanje,Mulanje Bale,UDF,0.07685028725920923,10,tossup
2004,Southern,Mulanje,Mulanje Central,NDA,0.10181493194005231,4,lean
2004,Southern,Mulanje,Mulanje Limbuli,NDA,0.1586696111891856,6,lean
2004,Southern,Mulanje,Mulanje North,IND,0.10023669856951734,6,lean
2004,Southern,Mulanje,Mulanje Pasani,UDF,0.17947695288017776,8,lean
2004,Southern,Mulanje,Mulanje South,NDA,0.27206609235983625,4,safe
2004,Southern,Mulanje,Mulanje South East,NDA,0.07357786075115308,6,tossup
2004,Southern,Mulanje,Mulanje South West,UDF,0.12017266630694523,6,lean
2004,Southern,Mulanje,Mulanje West,UDF,0.10717358992411796,4,lean
2004,Southern,Mwanza,Mwanza Central,UDF,0.13125075675021192,7,lean
2004,Southern,Mwanza,Mwanza West,IND,0.06197491781322298,7,tossup
2004,Southern,Neno,Neno North,NDA,0.07126535275635532,5,tossup
2004,Southern,Neno,Neno South,PPM,0.034210024776062525,10,tossup
2004,Southern,Nsanje,Nsanje Central,RP,0.27928474011213816,3,safe
2004,Southern,Nsanje,Nsanje Lalanje,RP,0.280065493246009,3,safe
2004,Southern,Nsanje,Nsanje North,RP,0.36194076874606174,3,safe
2004,Southern,Nsanje,Nsanje South,RP,0.1872015281757402,4,lean
2004,Southern,Nsanje,Nsanje South-Wes,RP,0.35234671730873574,5,safe
2004,Southern,Phalombe,Phalombe Central,UDF,0.237662755184054,5,safe
2004,Southern,Phalombe,Phalombe East,UDF,0.3338544516532479,5,safe
2004,Southern,Phalombe,Phalombe North,IND,0.013055287829667916,7,tossup
2004,Southern,Phalombe,Phalombe North E,UDF,0.14466647903180407,4,lean
2004,Southern,Phalombe,Phalombe South,NDA,0.11138756831208069,6,lean
2004,Southern,Thyolo,Thyolo Central,UDF,0.49102810066583913,7,safe
2004,Southern,Thyolo,Thyolo East,UDF,0.49489147562649316,6,safe
2004,Southern,Thyolo,Thyolo North,IND,0.14037778193379463,9,lean
2004,Southern,Thyolo,Thyolo South,UDF,0.4303265643898403,3,safe
2004,Southern,Thyolo,Thyolo South Wes,UDF,0.12604654735386742,9,lean
2004,Southern,Thyolo,Thyolo Thava,UDF,0.11375706698646565,9,lean
2004,Southern,Thyolo,Thyolo West,IND,0.3390215264187867,5,safe
2004,Southern,Zomba,Zomba Central,UDF,0.07823411054562673,7,tossup
2004,Southern,Zomba,Zomba Changalume,IND,0.16363485339313893,7,lean
2004,Southern,Zomba,Zomba Chingale,UDF,0.07158955322815852,5,tossup
2004,Southern,Zomba,Zomba Chisi,IND,0.29890820865345735,4,safe
2004,Southern,Zomba,Zomba Likangala,UDF,0.2868692500696961,10,safe
2004,Southern,Zomba,Zomba Lisanjala,UDF,0.02798655063291139,4,tossup
2004,Southern,Zomba,Zomba Malosa,UDF,0.32741413724275586,6,safe
2004,Southern,Zomba,Zomba Nsondole,IND,0.04417027185814243,6,tossup
2004,Southern,Zomba,Zomba Ntonya,IND,0.10303080905068049,6,lean
2004,Southern,Zomba,Zomba Thondwe,UDF,0.32772469772554325,5,safe
2009,Central,Dedza,Dedza Central,MCP,0.4548128705254107,5,safe
2009,Central,Dedza,Dedza Central East,MCP,0.34812903225806446,5,safe
2009,Central,Dedza,Dedza East,DPP,0.09973055505658343,6,tossup
2009,Central,Dedza,Dedza North,MCP,0.06076313267706246,4,tossup
2009,Central,Dedza,Dedza North West,MCP,0.5372201285745954,4,safe
2009,Central,Dedza,Dedza South,MCP,0.22056014420619335,6,safe
2009,Central,Dedza,Dedza South West,MCP,0.24978656481689504,4,safe
2009,Central,Dedza,Dedza West,MCP,0.46266289733158655,3,safe
2009,Central,Dowa,Dowa Central,DPP,0.38872219685604326,3,safe
2009,Central,Dowa,Dowa East,DPP,0.09734408347166229,6,tossup
2009,Central,Dowa,Dowa Ngala,DPP,0.0055352726416205145,5,tossup
2009,Central,Dowa,Dowa North,IND,0.11275995957661827,6,lean
2009,Central,Dowa,Dowa North East,DPP,0.2322892676186089,6,safe
2009,Central,Dowa,Dowa South East,DPP,0.00010423543309823202,7,tossup
2009,Central,Dowa,Dowa West,MCP,0.04884687355707307,5,tossup
2009,Central,Kasungu,Kasungu Central,DPP,0.4729796455807319,5,safe
2009,Central,Kasungu,Kasungu East,DPP,0.27488649454496167,4,safe
2009,Central,Kasungu,Kasungu North,DPP,0.05231570603555652,7,tossup
2009,Central,Kasungu,Kasungu North East,DPP,0.07882653061224493,4,tossup
2009,Central,Kasungu,Kasungu North North East,DPP,0.6088540646425074,7,safe
2009,Central,Kasungu,Kasungu North West,DPP,0.46639297724592743,6,safe
2009,Central,Kasungu,Kasungu South,IND,0.06708694701552365,5,tossup
2009,Central,Kasungu,Kasungu South East,DPP,0.3057490934278613,6,safe
2009,Central,Kasungu,Kasungu West,DPP,0.18939615362132456,4,lean
2009,Central,Lilongwe,Lilongwe Central,MCP,0.31481777068369243,6,safe
2009,Central,Lilongwe,Lilongwe City Centre,DPP,0.22998563406033692,10,safe
2009,Central,Lilongwe,Lilongwe City North,IND,0.028507833233456042,6,tossup
2009,Central,Lilongwe,Lilongwe City South East,DPP,0.22072914568526458,6,safe
2009,Central,Lilongwe,Lilongwe City South West,DPP,0.06361881361881361,5,tossup
2009,Central,Lilongwe,Lilongwe City West,DPP,0.29727442771889195,9,safe
2009,Central,Lilongwe,Lilongwe East,MCP,0.17555478099221566,6,lean
2009,Central,Lilongwe,Lilongwe Kumachenga,MCP,0.009255112703388524,5,tossup
2009,Central,Lilongwe,Lilongwe Mpenu,MCP,0.172779610582832,4,lean
2009,Central,Lilongwe,Lilongwe Mpenu Nkhoma,IND,0.08303274139844613,4,tossup
2009,Central,Lilongwe,Lilongwe Msozi South,MCP,0.16049973100603737,5,lean
2009,Central,Lilongwe,Lilongwe North,MCP,0.28440602973709933,5,safe
2009,Central,Lilongwe,Lilongwe North East,MCP,0.07718108702708548,6,tossup
2009,Central,Lilongwe,Lilongwe North West,MCP,0.21079046424090342,4,safe
2009,Central,Lilongwe,Lilongwe South,MCP,0.08115632960132696,5,tossup
2009,Central,Lilongwe,Lilongwe South East,MCP,0.3880377754459601,3,safe
2009,Central,Lilongwe,Lilongwe South West,MCP,0.22901504124211547,6,safe
2009,Central,Lilongwe,Mapuyu North,DPP,0.07267749911691984,4,tossup
2009,Central,Lilongwe,Mapuyu South,MCP,0.15939387034294178,4,lean
2009,Central,Lilongwe,Msinja North,MCP,0.02269738078238326,3,tossup
2009,Central,Lilongwe,Msinja South,MCP,0.4118083285795779,3,safe
2009,Central,Lilongwe,Msozi North,IND,0.15495376486129459,6,lean
2009,Central,Mchinji,Mchinji East,DPP,0.17771230045296627,6,lean
2009,Central,Mchinji,Mchinji North,MCP,0.023306483560015856,4,tossup
2009,Central,Mchinji,Mchinji North East,MCP,0.12820114853329195,3,lean
2009,Central,Mchinji,Mchinji South,IND,0.0525078738306774,4,tossup
2009,Central,Mchinji,Mchinji South West,DPP,0.3549457177322075,5,safe
2009,Central,Mchinji,Mchinji West,DPP,0.2486023317881725,7,safe
2009,Central,Nkhotakota,Nkhota Kota Central,MCP,0.00044434570095530646,7,tossup
2009,Central,Nkhotakota,Nkhota Kota North,DPP,0.5225374210236187,3,safe
2009,Central,Nkhotakota,Nkhota Kota North East,DPP,0.4247953844089628,3,safe
2009,Central,Nkhotakota,Nkhota Kota South,IND,0.11596981950060445,6,lean
2009,Central,Nkhotakota,Nkhota Kota South East,IND,0.025682985590254115,6,tossup
2009,Central,Ntcheu,Ntcheu Bwanje North,DPP,0.3690926017195116,6,safe
2009,Central,Ntcheu,Ntcheu Bwanje South,DPP,0.26567314343205684,6,safe
2009,Central,Ntcheu,Ntcheu Central,DPP,0.06477407640198338,11,tossup
2009,Central,Ntcheu,Ntcheu North,DPP,0.13434432418827083,6,lean
2009,Central,Ntcheu,Ntcheu North East,DPP,0.12638173909573408,6,lean
2009,Central,Ntcheu,Ntcheu South,DPP,0.23751771039954664,9,safe
2009,Central,Ntcheu,Ntcheu West,DPP,0.16597036102790474,9,lean
2009,Central,Ntchisi,Ntchisi East,DPP,0.3315733143061006,5,safe
2009,Central,Ntchisi,Ntchisi North,DPP,0.6783739068778066,5,safe
2009,Central,Ntchisi,Ntchisi North East,DPP,0.3195602271354356,4,safe
2009,Central,Ntchisi,Ntchisi South,DPP,0.37094663370655806,4,safe
2009,Central,Salima,Salima Central,DPP,0.06535452322738389,9,tossup
2009,Central,Salima,Salima North,MCP,0.07370693885562862,4,tossup
2009,Central,Salima,Salima North West,DPP,0.02180922788298062,7,tossup
2009,Central,Salima,Salima South,MPP,0.033794657225619584,7,tossup
2009,Central,Salima,Salima South East,MCP,0.02374364584003602,7,tossup
2009,Northern,Chitipa,Chitipa Central,DPP,0.08260748518474326,10,tossup
2009,Northern,Chitipa,Chitipa East,IND,0.06400998484443254,3,tossup
2009,Northern,Chitipa,Chitipa North,DPP,0.1830348958015034,8,lean
2009,Northern,Chitipa,Chitipa South,IND,0.09301908773187562,8,tossup
2009,Northern,Chitipa,Chitipa Wenya,IND,0.305898840616639,2,safe
2009,Northern,Karonga,Karonga Central,IND,0.11473911598537723,4,lean
2009,Northern,Karonga,Karonga North,DPP,0.19309632079371641,10,lean
2009,Northern,Karonga,Karonga North West,DPP,0.10597746774852607,11,lean
2009,Northern,Karonga,Karonga Nyungwe,AFORD,0.08841400969481805,5,tossup
2009,Northern,Karonga,Karonga South,DPP,0.21007151370679378,7,safe
2009,Northern,Likoma,Likoma Islands,IND,0.05818864382918815,6,tossup
2009,Northern,Mzimba,Mzimba Central,DPP,0.3522152466367713,8,safe
2009,Northern,Mzimba,Mzimba East,DPP,0.20885850601723277,7,safe
2009,Northern,Mzimba,Mzimba Hora,IND,0.6066106857660327,5,safe
2009,Northern,Mzimba,Mzimba Luwerezi,DPP,0.6048040846323444,7,safe
2009,Northern,Mzimba,Mzimba North,DPP,0.7521634400927826,6,safe
2009,Northern,Mzimba,Mzimba North East,DPP,0.49384639351923976,11,safe
2009,Northern,Mzimba,Mzimba Solola,DPP,0.5686893332626107,13,safe
2009,Northern,Mzimba,Mzimba South,IND,0.1551320528211284,7,lean
2009,Northern,Mzimba,Mzimba South East,DPP,0.1479469910927656,6,lean
2009,Northern,Mzimba,Mzimba South West,DPP,0.5648445437919123,3,safe
2009,Northern,Mzimba,Mzimba West,IND,0.11485698066794914,7,lean
2009,Northern,Mzuzu,Mzuzu City,DPP,0.5297519599023262,12,safe
2009,Northern,Nkhatabay,Nkhata Bay Central,DPP,0.14966928164897708,4,lean
2009,Northern,Nkhatabay,Nkhata Bay North,DPP,0.16649214659685857,5,lean
2009,Northern,Nkhatabay,Nkhata Bay North West,DPP,0.40334549878345494,6,safe
2009,Northern,Nkhatabay,Nkhata Bay South,DPP,0.1456195403273683,6,lean
2009,Northern,Nkhatabay,Nkhata Bay South East,DPP,0.15820570182986293,10,lean
2009,Northern,Nkhatabay,Nkhata Bay West,DPP,0.5071795970852979,5,safe
2009,Northern,Rumphi,Rumphi Central,DPP,0.5562016412661196,4,safe
2009,Northern,Rumphi,Rumphi East,DPP,0.021387638149815813,7,tossup
2009,Northern,Rumphi,Rumphi North,DPP,0.24828166643287974,7,safe
2009,Northern,Rumphi,Rumphi West,DPP,0.2307847285181827,7,safe
